time,main,oven,refg,kitchen,lite
5443,357,0,1,0,1
5444,361,0,1,0,1
5445,356,0,1,0,1
5446,360,0,1,0,1
5447,361,0,1,0,1
5448,356,0,1,0,1
5449,361,0,1,0,1
5450,357,0,1,0,1
5451,359,0,1,0,1
5452,359,0,1,0,1
5453,362,0,1,0,1
5454,357,0,1,0,1
5455,358,0,1,0,1
5456,358,0,1,0,1
5457,356,0,1,0,1
5458,356,0,1,0,1
5459,357,0,1,0,1
5460,355,0,1,0,1
5461,358,0,1,0,1
5462,351,0,1,0,1
5463,352,0,1,0,1
5464,352,0,1,0,1
5465,355,0,1,0,1
5466,350,0,1,0,1
5467,352,0,1,0,1
5468,349,0,1,0,1
5469,351,0,1,0,1
5470,349,0,1,0,1
5471,351,0,1,0,1
5472,348,0,1,0,1
5473,349,0,1,0,1
5474,174,0,0,0,1
5475,173,0,0,0,1
5476,173,0,0,0,1
5477,175,0,0,0,1
5478,173,0,0,0,1
5479,171,0,0,0,1
5480,173,0,0,0,1
5481,172,0,0,0,1
5482,176,0,0,0,1
5483,177,0,0,0,1
5484,173,0,0,0,1
5485,177,0,0,0,1
5486,170,0,0,0,1
5487,173,0,0,0,1
5488,172,0,0,0,1
5489,172,0,0,0,1
5490,170,0,0,0,1
5491,171,0,0,0,1
5492,172,0,0,0,1
5493,174,0,0,0,1
5494,172,0,0,0,1
5495,176,0,0,0,1
5496,180,0,0,0,1
5497,174,0,0,0,1
5498,175,0,0,0,1
5499,176,0,0,0,1
5500,174,0,0,0,1
5501,177,0,0,0,1
5502,174,0,0,0,1
5503,175,0,0,0,1
5504,177,0,0,0,1
5505,177,0,0,0,1
5506,173,0,0,0,1
5507,176,0,0,0,1
5508,176,0,0,0,1
5509,179,0,0,0,1
5510,178,0,0,0,1
5511,172,0,0,0,1
5512,173,0,0,0,1
5513,172,0,0,0,1
5514,172,0,0,0,1
5515,174,0,0,0,1
5516,171,0,0,0,1
5517,171,0,0,0,1
5518,171,0,0,0,1
5519,174,0,0,0,1
5520,174,0,0,0,1
5521,171,0,0,0,1
5522,173,0,0,0,1
5523,173,0,0,0,1
5524,171,0,0,0,1
5525,170,0,0,0,1
5526,170,0,0,0,1
5527,171,0,0,0,1
5528,176,0,0,0,1
5529,173,0,0,0,1
5530,171,0,0,0,1
5531,173,0,0,0,1
5532,172,0,0,0,1
5533,171,0,0,0,1
5534,171,0,0,0,1
5535,172,0,0,0,1
5536,171,0,0,0,1
5537,170,0,0,0,1
5538,173,0,0,0,1
5539,171,0,0,0,1
5540,173,0,0,0,1
5541,175,0,0,0,1
5542,172,0,0,0,1
5543,172,0,0,0,1
5544,177,0,0,0,1
5545,174,0,0,0,1
5546,174,0,0,0,1
5547,173,0,0,0,1
5548,172,0,0,0,1
5549,176,0,0,0,1
5550,172,0,0,0,1
5551,174,0,0,0,1
5552,171,0,0,0,1
5553,173,0,0,0,1
5554,175,0,0,0,1
5555,173,0,0,0,1
5556,173,0,0,0,1
5557,174,0,0,0,1
5558,172,0,0,0,1
5559,175,0,0,0,1
5560,178,0,0,0,1
5561,172,0,0,0,1
5562,173,0,0,0,1
5563,170,0,0,0,1
5564,172,0,0,0,1
5565,172,0,0,0,1
5566,172,0,0,0,1
5567,174,0,0,0,1
5568,172,0,0,0,1
5569,175,0,0,0,1
5570,172,0,0,0,1
5571,175,0,0,0,1
5572,179,0,0,0,1
5573,175,0,0,0,1
5574,172,0,0,0,1
5575,172,0,0,0,1
5576,172,0,0,0,1
5577,174,0,0,0,1
5578,171,0,0,0,1
5579,172,0,0,0,1
5580,173,0,0,0,1
5581,174,0,0,0,1
5582,174,0,0,0,1
5583,172,0,0,0,1
5584,175,0,0,0,1
5585,172,0,0,0,1
5586,174,0,0,0,1
5587,174,0,0,0,1
5588,170,0,0,0,1
5589,173,0,0,0,1
5590,174,0,0,0,1
5591,173,0,0,0,1
5592,171,0,0,0,1
5593,174,0,0,0,1
5594,173,0,0,0,1
5595,170,0,0,0,1
5596,175,0,0,0,1
5597,176,0,0,0,1
5598,172,0,0,0,1
5599,173,0,0,0,1
5600,173,0,0,0,1
5601,170,0,0,0,1
5602,171,0,0,0,1
5603,173,0,0,0,1
5604,171,0,0,0,1
5605,172,0,0,0,1
5606,170,0,0,0,1
5607,175,0,0,0,1
5608,176,0,0,0,1
5609,174,0,0,0,1
5610,395,0,1,0,1
5611,387,0,1,0,1
5612,372,0,1,0,1
5613,368,0,1,0,1
5614,368,0,1,0,1
5615,363,0,1,0,1
5616,367,0,1,0,1
5617,364,0,1,0,1
5618,366,0,1,0,1
5619,360,0,1,0,1
5620,363,0,1,0,1
5621,366,0,1,0,1
5622,360,0,1,0,1
5623,360,0,1,0,1
5624,358,0,1,0,1
5625,360,0,1,0,1
5626,359,0,1,0,1
5627,360,0,1,0,1
5628,358,0,1,0,1
5629,359,0,1,0,1
5630,355,0,1,0,1
5631,356,0,1,0,1
5632,356,0,1,0,1
5633,358,0,1,0,1
5634,359,0,1,0,1
5635,359,0,1,0,1
5636,361,0,1,0,1
5637,358,0,1,0,1
5638,352,0,1,0,1
5639,354,0,1,0,1
5640,362,0,1,0,1
5641,355,0,1,0,1
5642,352,0,1,0,1
5643,350,0,1,0,1
5644,353,0,1,0,1
5645,354,0,1,0,1
5646,352,0,1,0,1
5647,352,0,1,0,1
5648,351,0,1,0,1
5649,353,0,1,0,1
5650,350,0,1,0,1
5651,352,0,1,0,1
5652,352,0,1,0,1
5653,348,0,1,0,1
5654,173,0,0,0,1
5655,172,0,0,0,1
5656,173,0,0,0,1
5657,172,0,0,0,1
5658,172,0,0,0,1
5659,176,0,0,0,1
5660,175,0,0,0,1
5661,173,0,0,0,1
5662,171,0,0,0,1
5663,175,0,0,0,1
5664,173,0,0,0,1
5665,171,0,0,0,1
5666,174,0,0,0,1
5667,173,0,0,0,1
5668,172,0,0,0,1
5669,173,0,0,0,1
5670,173,0,0,0,1
5671,176,0,0,0,1
5672,173,0,0,0,1
5673,174,0,0,0,1
5674,175,0,0,0,1
5675,171,0,0,0,1
5676,173,0,0,0,1
5677,174,0,0,0,1
5678,174,0,0,0,1
5679,172,0,0,0,1
5680,175,0,0,0,1
5681,171,0,0,0,1
5682,170,0,0,0,1
5683,173,0,0,0,1
5684,173,0,0,0,1
5685,172,0,0,0,1
5686,172,0,0,0,1
5687,176,0,0,0,1
5688,178,0,0,0,1
5689,174,0,0,0,1
5690,176,0,0,0,1
5691,172,0,0,0,1
5692,175,0,0,0,1
5693,174,0,0,0,1
5694,174,0,0,0,1
5695,173,0,0,0,1
5696,177,0,0,0,1
5697,175,0,0,0,1
5698,177,0,0,0,1
5699,177,0,0,0,1
5700,175,0,0,0,1
5701,177,0,0,0,1
5702,174,0,0,0,1
5703,174,0,0,0,1
5704,175,0,0,0,1
5705,173,0,0,0,1
5706,171,0,0,0,1
5707,172,0,0,0,1
5708,176,0,0,0,1
5709,171,0,0,0,1
5710,180,0,0,0,1
5711,181,0,0,0,1
5712,181,0,0,0,1
5713,181,0,0,0,1
5714,182,0,0,0,1
5715,182,0,0,0,1
5716,181,0,0,0,1
5717,180,0,0,0,1
5718,170,0,0,0,1
5719,171,0,0,0,1
5720,172,0,0,0,1
5721,214,0,0,0,1
5722,213,0,0,0,1
5723,215,0,0,0,1
5724,211,0,0,0,1
5725,214,0,0,0,1
5726,213,0,0,0,1
5727,213,0,0,0,1
5728,255,0,0,0,1
5729,214,0,0,0,1
5730,213,0,0,0,1
5731,215,0,0,0,1
5732,213,0,0,0,1
5733,217,0,0,0,1
5734,213,0,0,0,1
5735,217,0,0,0,1
5736,215,0,0,0,1
5737,215,0,0,0,1
5738,213,0,0,0,1
5739,213,0,0,0,1
5740,214,0,0,0,1
5741,214,0,0,0,1
5742,211,0,0,0,1
5743,213,0,0,0,1
5744,213,0,0,0,1
5745,216,0,0,0,1
5746,211,0,0,0,1
5747,213,0,0,0,1
5748,214,0,0,0,1
5749,211,0,0,0,1
5750,212,0,0,0,1
5751,215,0,0,0,1
5752,211,0,0,0,1
5753,213,0,0,0,1
5754,214,0,0,0,1
5755,213,0,0,0,1
5756,212,0,0,0,1
5757,212,0,0,0,1
5758,212,0,0,0,1
5759,215,0,0,0,1
5760,212,0,0,0,1
