main,state,oven,refg,kitchen,lite,bath
55,0,0,7,44,3,1
56,0,0,6,46,3,1
55,0,0,6,46,2,1
56,0,0,6,47,2,1
54,0,0,7,43,3,1
60,0,0,7,49,3,1
54,0,0,6,45,2,1
57,0,0,7,46,3,1
57,0,0,7,46,3,1
57,0,0,7,46,3,1
55,0,0,6,46,2,1
58,0,0,6,49,2,1
59,0,0,7,48,3,1
54,0,0,7,43,3,1
53,0,0,7,43,2,1
58,0,0,7,48,2,1
57,0,0,7,45,4,1
54,0,0,6,44,3,1
56,0,0,6,47,2,1
55,0,0,6,46,2,1
58,0,0,7,47,3,1
55,0,0,6,46,2,1
57,0,0,7,45,4,1
56,0,0,7,45,3,1
58,0,0,6,48,3,1
56,0,0,6,46,3,1
54,0,0,6,44,3,1
56,0,0,7,45,3,1
56,0,0,6,46,3,1
54,0,0,7,44,2,1
54,0,0,7,43,3,1
58,0,0,6,48,3,1
53,0,0,6,43,3,1
56,0,0,7,45,3,1
56,0,0,7,46,2,1
52,0,0,6,43,2,1
55,0,0,7,44,3,1
54,0,0,6,44,3,1
52,0,0,6,42,3,1
54,0,0,7,43,3,1
55,0,0,6,46,2,1
56,0,0,7,45,3,1
55,0,0,6,46,2,1
54,0,0,7,44,2,1
58,0,0,7,46,4,1
54,0,0,6,43,4,1
57,0,0,7,47,2,1
55,0,0,7,44,3,1
56,0,0,7,46,2,1
55,0,0,7,45,2,1
55,0,0,6,46,2,1
52,0,0,6,43,2,1
54,0,0,7,44,2,1
53,0,0,6,44,2,1
55,0,0,6,45,3,1
57,0,0,6,47,3,1
56,0,0,7,46,2,1
58,0,0,7,47,3,1
55,0,0,7,46,2,0
56,0,0,7,45,3,1
55,0,0,6,44,4,1
57,0,0,6,47,3,1
55,0,0,6,46,2,1
52,0,0,6,43,2,1
56,0,0,6,46,3,1
55,0,0,6,45,3,1
56,0,0,7,45,3,1
56,0,0,7,46,2,1
55,0,0,7,45,2,1
58,0,0,6,48,3,1
56,0,0,6,46,3,1
54,0,0,7,44,2,1
55,0,0,6,45,3,1
55,0,0,6,46,2,1
61,0,0,7,50,3,1
56,0,0,6,47,2,1
54,0,0,6,45,2,1
54,0,0,7,43,3,1
54,0,0,7,43,3,1
56,0,0,6,46,3,1
55,0,0,6,45,3,1
57,0,0,7,47,2,1
53,0,0,6,44,2,1
56,0,0,6,46,3,1
56,0,0,7,45,3,1
56,0,0,7,46,2,1
52,0,0,6,42,3,1
54,0,0,7,42,4,1
54,0,0,7,43,3,1
55,0,0,7,44,3,1
55,0,0,6,46,2,1
54,0,0,6,45,2,1
56,0,0,7,45,3,1
54,0,0,6,44,3,1
54,0,0,7,44,2,1
55,0,0,7,45,2,1
54,0,0,7,44,2,1
55,0,0,6,45,3,1
54,0,0,6,44,3,1
55,0,0,6,45,3,1
53,0,0,7,43,2,1
52,0,0,6,42,3,1
158,2,0,113,42,2,1
94,0,0,47,43,3,1
93,0,0,47,43,2,1
93,0,0,47,42,3,1
53,0,0,7,42,3,1
50,0,0,6,41,2,1
56,0,0,7,46,2,1
53,0,0,7,43,2,1
51,0,0,7,41,2,1
54,0,0,7,44,2,1
52,0,0,6,42,3,1
55,0,0,7,45,2,1
54,0,0,6,44,3,1
54,0,0,7,43,3,1
53,0,0,7,42,3,1
96,0,0,47,45,3,1
93,0,0,47,42,3,1
51,0,0,6,42,2,1
56,0,0,6,46,3,1
55,0,0,6,45,3,1
52,0,0,7,42,2,1
53,0,0,6,44,2,1
56,0,0,7,45,3,1
52,0,0,7,42,2,1
52,0,0,7,42,2,1
58,0,0,6,48,3,1
55,0,0,7,44,3,1
56,0,0,7,45,3,1
53,0,0,7,42,3,1
53,0,0,7,43,2,1
51,0,0,6,42,2,1
51,0,0,6,42,2,1
56,0,0,7,45,3,1
57,0,0,6,47,3,1
54,0,0,7,43,3,1
51,0,0,6,42,2,1
53,0,0,7,42,3,1
53,0,0,7,42,3,1
55,0,0,7,44,3,1
60,0,0,7,49,3,1
55,0,0,7,44,3,1
54,0,0,6,44,3,1
54,0,0,6,44,3,1
1648,14,0,8,1623,11,6
1639,14,0,8,1614,11,6
1620,14,0,8,1595,11,6
1615,14,0,8,1590,11,6
1612,14,0,8,1587,11,6
1604,14,0,8,1579,11,6
1599,14,0,8,1573,11,7
1600,14,0,8,1571,12,9
1613,14,0,8,1571,15,19
1615,14,0,8,1574,14,19
1616,14,0,8,1574,15,19
1618,14,0,8,1576,15,19
1619,14,0,8,1578,14,19
1621,14,0,8,1579,15,19
1624,14,0,8,1581,15,20
1623,14,0,8,1581,15,19
1622,14,0,8,1580,15,19
1621,14,0,8,1579,15,19
1619,14,0,8,1578,14,19
1619,14,0,8,1578,14,19
1621,14,0,8,1580,14,19
1621,14,0,8,1579,15,19
1603,14,0,8,1578,11,6
1603,14,0,8,1578,11,6
1602,14,0,8,1577,11,6
1603,14,0,8,1578,11,6
55,0,0,7,44,3,1
1605,14,0,8,1580,11,6
1604,14,0,8,1579,11,6
1605,14,0,8,1580,11,6
1605,14,0,8,1580,11,6
1605,14,0,8,1580,11,6
1606,14,0,8,1581,11,6
1606,14,0,8,1581,11,6
1605,14,0,8,1580,11,6
1602,14,0,8,1577,11,6
55,0,0,7,44,3,1
60,0,0,7,49,3,1
57,0,0,7,46,3,1
1289,13,0,8,1271,7,3
1611,14,0,8,1586,11,6
1610,14,0,8,1585,11,6
1609,14,0,8,1584,11,6
1612,14,0,8,1587,11,6
1611,14,0,8,1586,11,6
1608,14,0,8,1583,11,6
63,0,0,6,53,3,1
56,0,0,7,46,2,1
57,0,0,7,46,3,1
1606,14,0,8,1581,11,6
1609,14,0,8,1584,11,6
1607,14,0,8,1582,11,6
1609,14,0,8,1584,11,6
52,0,0,6,44,2,0
53,0,0,6,44,2,1
55,0,0,7,44,3,1
54,0,0,7,44,2,1
1605,14,0,8,1580,11,6
1607,14,0,8,1582,11,6
1610,14,0,8,1585,11,6
1607,14,0,8,1582,11,6
1607,14,0,8,1582,11,6
59,0,0,7,47,4,1
55,0,0,7,44,3,1
54,0,0,7,43,3,1
1604,14,0,8,1579,11,6
1605,14,0,8,1580,11,6
1607,14,0,8,1582,11,6
1607,14,0,8,1582,11,6
56,0,0,6,46,3,1
53,0,0,6,44,2,1
53,0,0,6,44,2,1
56,0,0,6,46,3,1
1598,14,0,7,1582,8,1
1602,14,0,8,1577,11,6
1603,14,0,8,1578,11,6
1605,14,0,8,1580,11,6
66,0,0,8,49,5,4
55,0,0,6,44,4,1
54,0,0,7,44,2,1
55,0,0,6,46,2,1
1607,14,0,8,1580,13,6
1601,14,0,8,1576,11,6
1607,14,0,8,1582,11,6
1605,14,0,8,1580,11,6
52,0,0,6,43,2,1
54,0,0,6,44,3,1
54,0,0,6,44,3,1
53,0,0,6,44,2,1
56,0,0,7,45,3,1
53,0,0,6,44,2,1
1596,14,0,8,1571,11,6
1600,14,0,8,1575,11,6
1602,14,0,8,1577,11,6
55,0,0,6,46,2,1
59,0,0,6,48,4,1
53,0,0,6,44,2,1
55,0,0,6,45,3,1
55,0,0,6,45,3,1
1596,14,0,8,1571,11,6
1596,14,0,8,1571,11,6
1600,14,0,8,1575,11,6
57,0,0,7,46,3,1
55,0,0,7,44,3,1
57,0,0,6,47,3,1
59,0,0,7,48,3,1
53,0,0,6,44,2,1
54,0,0,6,44,3,1
1594,14,0,7,1570,11,6
1592,14,0,8,1567,11,6
1596,14,0,8,1571,11,6
54,0,0,6,44,3,1
58,0,0,6,49,2,1
53,0,0,6,44,2,1
56,0,0,6,46,3,1
55,0,0,6,45,3,1
54,0,0,6,44,3,1
1594,14,0,8,1569,11,6
1592,14,0,8,1567,11,6
1596,14,0,8,1571,11,6
57,0,0,6,47,3,1
55,0,0,6,44,4,1
54,0,0,6,45,2,1
57,0,0,7,47,2,1
54,0,0,7,44,2,1
54,0,0,6,44,3,1
57,0,0,7,46,3,1
1590,14,0,8,1565,11,6
1592,14,0,8,1567,11,6
55,0,0,6,45,3,1
55,0,0,7,44,3,1
259,5,0,210,45,3,1
266,5,0,218,44,3,1
275,6,0,226,45,3,1
284,6,0,235,45,3,1
279,6,0,231,44,3,1
278,6,0,227,47,3,1
1807,14,0,225,1565,11,6
1803,14,0,223,1563,11,6
276,6,0,220,44,6,6
264,5,0,216,44,3,1
266,5,0,215,47,3,1
260,5,0,209,46,4,1
250,5,0,202,44,3,1
249,5,0,201,44,3,1
1783,14,0,203,1569,10,1
1785,14,0,203,1564,12,6
1784,14,0,204,1562,12,6
1787,14,0,204,1565,12,6
250,5,0,202,44,3,1
254,5,0,203,47,3,1
249,5,0,200,45,3,1
247,5,0,199,44,3,1
253,5,0,202,47,3,1
247,5,0,199,44,3,1
247,5,0,199,44,3,1
252,5,0,201,47,3,1
1784,14,0,200,1566,12,6
1787,14,0,203,1566,12,6
252,5,0,200,47,4,1
252,5,0,201,47,3,1
246,5,0,198,44,3,1
254,5,0,202,48,3,1
247,5,0,197,46,3,1
250,5,0,200,46,3,1
250,5,0,198,48,3,1
1787,14,0,200,1568,12,7
1783,14,0,202,1563,12,6
1781,14,0,198,1566,11,6
252,5,0,200,47,4,1
248,5,0,198,46,3,1
252,5,0,200,47,4,1
247,5,0,197,46,3,1
247,5,0,199,44,3,1
251,5,0,200,47,3,1
251,5,0,200,47,3,1
1784,14,0,199,1568,11,6
1786,14,0,198,1571,11,6
1791,14,0,202,1572,11,6
244,5,0,196,44,3,1
246,5,0,198,43,4,1
247,5,0,198,45,3,1
243,5,0,195,44,3,1
249,5,0,199,46,3,1
245,5,0,197,44,3,1
245,5,0,196,45,3,1
249,5,0,200,45,3,1
1778,14,0,197,1564,11,6
1781,14,0,199,1564,12,6
1782,14,0,197,1567,12,6
245,5,0,197,44,3,1
248,5,0,199,45,3,1
246,5,0,196,46,3,1
244,5,0,195,45,3,1
247,5,0,199,44,3,1
248,5,0,198,46,3,1
1782,14,0,198,1567,11,6
1778,14,0,195,1565,12,6
1783,14,0,198,1567,12,6
244,5,0,196,44,3,1
244,5,0,194,45,4,1
246,5,0,197,45,3,1
244,5,0,195,45,3,1
242,5,0,194,44,3,1
250,5,0,198,47,4,1
242,5,0,194,44,3,1
244,5,0,197,43,3,1
245,5,0,196,44,4,1
245,5,0,194,47,3,1
243,5,0,194,45,3,1
245,5,0,197,44,3,1
247,5,0,193,50,3,1
245,5,0,194,47,3,1
244,5,0,197,43,3,1
243,5,0,194,45,3,1
244,5,0,195,45,3,1
240,5,0,192,44,3,1
248,5,0,195,48,4,1
246,5,0,196,46,3,1
244,5,0,193,46,4,1
245,5,0,194,47,3,1
248,5,0,196,47,4,1
243,5,0,193,45,4,1
243,5,0,194,45,3,1
244,5,0,196,44,3,1
241,5,0,193,44,3,1
244,5,0,193,47,3,1
248,5,0,195,48,4,1
243,5,0,194,45,3,1
240,5,0,191,45,3,1
245,5,0,195,46,3,1
244,5,0,195,45,3,1
244,5,0,192,48,3,1
241,5,0,192,44,4,1
247,5,0,195,47,4,1
243,5,0,194,44,4,1
245,5,0,195,46,3,1
240,5,0,192,44,3,1
241,5,0,192,45,3,1
239,5,0,190,45,3,1
242,5,0,194,44,3,1
239,5,0,190,45,3,1
243,5,0,192,46,4,1
245,5,0,194,47,3,1
244,5,0,193,47,3,1
239,5,0,190,44,4,1
241,5,0,192,45,3,1
246,5,0,195,47,3,1
241,5,0,191,46,3,1
238,5,0,190,44,3,1
241,5,0,192,44,4,1
241,5,0,193,44,3,1
239,5,0,190,44,4,1
242,5,0,190,48,3,1
242,5,0,193,45,3,1
240,5,0,191,45,3,1
238,5,0,189,45,3,1
238,5,0,191,43,3,1
241,5,0,193,44,3,1
237,4,0,190,43,3,1
237,4,0,189,44,3,1
240,5,0,192,44,3,1
238,5,0,189,45,3,1
237,4,0,189,44,3,1
242,5,0,191,47,3,1
240,5,0,192,44,3,1
238,5,0,189,45,3,1
239,5,0,188,47,3,1
241,5,0,191,45,4,1
241,5,0,192,45,3,1
236,4,0,189,43,3,1
236,4,0,188,44,3,1
241,5,0,192,44,4,1
238,5,0,190,44,3,1
238,5,0,188,46,3,1
236,4,0,187,45,3,1
240,5,0,192,44,3,1
239,5,0,191,44,3,1
238,5,0,189,45,3,1
236,4,0,187,45,3,1
239,5,0,189,45,4,1
235,4,0,188,43,3,1
235,4,0,187,44,3,1
242,5,0,189,49,3,1

